            sIP|            dIP|sPort|dPort|pro|   packets|     bytes|   flags|                  sTime| duration|                  eTime|sensor|
     74.82.47.3|   131.247.67.1|31745|   53| 17|         1|        83|        |2016/04/06T02:36:04.708|    0.000|2016/04/06T02:36:04.708|Health|
  14.139.160.72|  131.247.67.45|18600|   25|  6|         7|       414|        |2016/04/06T02:37:09.098|    7.488|2016/04/06T02:37:16.586|Health|
118.102.214.202|  131.247.67.45|49386|   25|  6|         6|       392|        |2016/04/06T02:39:12.808|    1.600|2016/04/06T02:39:14.408|Health|
  14.172.165.47|  131.247.67.45|22275|   25|  6|         5|       316|        |2016/04/06T02:41:28.166|    1.216|2016/04/06T02:41:29.382|Health|
 89.248.171.160|  131.247.67.45|44230|   25|  6|        10|       587|        |2016/04/06T02:45:09.725|    0.960|2016/04/06T02:45:10.685|Health|
   27.251.37.42|  131.247.67.45|23850|   25|  6|         6|       377|        |2016/04/06T02:45:42.946|    1.984|2016/04/06T02:45:44.930|Health|
113.174.195.154|  131.247.67.45|36390|   25|  6|         5|       321|        |2016/04/06T02:47:49.403|    1.024|2016/04/06T02:47:50.427|Health|
 113.161.78.146|  131.247.67.45| 4175|   25|  6|         7|       419|        |2016/04/06T02:48:14.425|    1.280|2016/04/06T02:48:15.705|Health|
 113.161.78.146|  131.247.67.45| 4891|   25|  6|         6|       376|        |2016/04/06T02:48:28.761|    1.088|2016/04/06T02:48:29.849|Health|
 113.161.78.146|  131.247.67.45| 7183|   25|  6|         6|       382|        |2016/04/06T02:49:21.370|    1.152|2016/04/06T02:49:22.522|Health|
 113.161.78.146|  131.247.67.45| 8365|   25|  6|         6|       375|        |2016/04/06T02:49:39.993|    1.024|2016/04/06T02:49:41.017|Health|
 113.161.78.146|  131.247.67.45|10396|   25|  6|         6|       381|        |2016/04/06T02:50:17.049|    1.024|2016/04/06T02:50:18.073|Health|
   118.70.187.4|  131.247.67.45|64653|   25|  6|         6|       364|        |2016/04/06T02:50:35.611|    1.984|2016/04/06T02:50:37.595|Health|
 113.161.78.146|  131.247.67.45|11945|   25|  6|         6|       381|        |2016/04/06T02:50:45.147|    1.024|2016/04/06T02:50:46.171|Health|
 216.12.249.195|   131.247.67.1|55841|   53| 17|         1|        88|        |2016/04/06T02:52:00.982|    0.000|2016/04/06T02:52:00.982|Health|
  115.79.88.171|  131.247.67.45|10670|   25|  6|         7|       405|        |2016/04/06T02:52:07.768|    1.600|2016/04/06T02:52:09.368|Health|
  42.114.255.44|  131.247.67.45|21468|   25|  6|         2|        98|        |2016/04/06T02:52:20.119|    0.256|2016/04/06T02:52:20.375|Health|
   103.5.18.218|  131.247.67.45|35809|   25|  6|         5|       316|        |2016/04/06T02:52:29.839|    1.152|2016/04/06T02:52:30.991|Health|
  209.198.1.250|   131.247.67.1|24649|   53| 17|         1|        83|        |2016/04/06T02:52:35.790|    0.000|2016/04/06T02:52:35.790|Health|
  209.198.1.250|   131.247.67.1|50948|   53| 17|         1|        80|        |2016/04/06T02:52:35.788|    0.000|2016/04/06T02:52:35.788|Health|
  42.114.255.44|  131.247.67.45|21468|   25|  6|         3|       184|        |2016/04/06T02:52:51.151|    0.704|2016/04/06T02:52:51.855|Health|
  42.114.255.44|  131.247.67.45|21468|   25|  6|         2|        92|        |2016/04/06T02:53:22.007|    0.000|2016/04/06T02:53:22.007|Health|
 113.162.84.134|  131.247.67.45|45625|   25|  6|         5|       314|        |2016/04/06T02:54:17.619|    1.536|2016/04/06T02:54:19.155|Health|
   117.0.34.215|  131.247.67.45|57390|   25|  6|        10|       517|        |2016/04/06T02:58:24.721|    4.096|2016/04/06T02:58:28.817|Health|
  115.79.92.167|  131.247.67.45|54897|   25|  6|         8|       426|        |2016/04/06T02:58:53.712|    3.008|2016/04/06T02:58:56.720|Health|
  66.249.64.146|  10.119.120.40|63698|   80|  6|         5|       552|        |2016/04/06T02:01:33.527|    0.064|2016/04/06T02:01:33.591|Health|
  66.249.64.146|  10.119.120.40|39373|   80|  6|        10|       874|        |2016/04/06T02:01:30.393|    0.064|2016/04/06T02:01:30.457|Health|
  163.172.7.229|  10.119.120.40|50980|   80|  6|        34|      1941|        |2016/04/06T02:02:02.775|    1.024|2016/04/06T02:02:03.799|Health|
  163.172.7.229| 131.247.67.132|55566|   80|  6|         5|       428|        |2016/04/06T02:02:01.558|    0.192|2016/04/06T02:02:01.750|Health|
  163.172.7.229|  10.119.120.40|50702|   80|  6|        34|      1941|        |2016/04/06T02:02:02.008|    3.776|2016/04/06T02:02:05.784|Health|
  209.17.114.78| 131.247.67.122|58072|   80|  6|        10|       745|        |2016/04/06T02:12:23.112|    0.128|2016/04/06T02:12:23.240|Health|
  66.249.64.146|  10.119.120.40|56472|   80|  6|        34|      2089|        |2016/04/06T02:14:11.393|    0.256|2016/04/06T02:14:11.649|Health|
   62.138.2.186|  10.119.120.33|47217|   80|  6|        10|       660|        |2016/04/06T02:18:26.561|    0.896|2016/04/06T02:18:27.457|Health|
   62.138.2.186|  10.119.120.33|47217|   80|  6|         2|        92|        |2016/04/06T02:20:07.808|    0.128|2016/04/06T02:20:07.936|Health|
  66.249.64.146|  10.119.120.40|48661|   80|  6|       270|     14441|        |2016/04/06T02:20:25.857|    6.208|2016/04/06T02:20:32.065|Health|
184.105.247.195|    10.119.31.2|34393|  443|  6|        13|      1185|        |2016/04/06T02:23:45.681|    7.680|2016/04/06T02:23:53.361|Health|
     74.82.47.3|  131.247.67.45|56370|  443|  6|        15|      1104|        |2016/04/06T02:24:52.926|    6.208|2016/04/06T02:24:59.134|Health|
184.105.247.195|    10.119.31.2|39947|  443|  6|        14|      1272|        |2016/04/06T02:30:13.672|    3.520|2016/04/06T02:30:17.192|Health|
184.105.247.195|    10.119.31.2|50065|  443|  6|         9|       614|        |2016/04/06T02:32:32.306|    0.448|2016/04/06T02:32:32.754|Health|
     74.82.47.3|  131.247.67.45|36956|  443|  6|         6|       418|        |2016/04/06T02:33:02.322|    2.240|2016/04/06T02:33:04.562|Health|
     74.82.47.3|  131.247.67.45|47523|  443|  6|         6|       451|        |2016/04/06T02:35:24.330|    0.320|2016/04/06T02:35:24.650|Health|
   51.255.65.92|  10.119.120.33|25086|   80|  6|        13|       889|        |2016/04/06T02:46:17.183|    0.576|2016/04/06T02:46:17.759|Health|
   51.255.65.92|  10.119.120.33|25086|   80|  6|         1|        52|        |2016/04/06T02:46:17.889|    0.000|2016/04/06T02:46:17.889|Health|
 110.168.230.92|  131.247.67.45|43729|   25|  6|         9|       579|        |2016/04/06T03:00:12.362|    7.360|2016/04/06T03:00:19.722|Health|
222.252.250.137|  131.247.67.45|27546|   25|  6|         5|       307|        |2016/04/06T03:00:18.060|    1.216|2016/04/06T03:00:19.276|Health|
 113.162.84.134|  131.247.67.45|46410|   25|  6|         5|       335|        |2016/04/06T03:01:48.041|    1.152|2016/04/06T03:01:49.193|Health|
  117.3.142.254|  131.247.67.45|26997|   25|  6|         5|       309|        |2016/04/06T03:03:08.803|    1.216|2016/04/06T03:03:10.019|Health|
   103.5.18.218|  131.247.67.45|37902|   25|  6|         6|       364|        |2016/04/06T03:03:26.664|    1.728|2016/04/06T03:03:28.392|Health|
 89.248.171.160|  131.247.67.45| 9835|   25|  6|        10|       595|        |2016/04/06T03:04:47.110|    1.088|2016/04/06T03:04:48.198|Health|
 113.161.72.217|  131.247.67.45|33585|   25|  6|         6|       363|        |2016/04/06T03:04:49.352|    1.216|2016/04/06T03:04:50.568|Health|
 113.190.255.14|  131.247.67.45|30096|   25|  6|         6|       378|        |2016/04/06T03:07:22.542|    1.536|2016/04/06T03:07:24.078|Health|
113.189.226.198|  131.247.67.45| 6886|   25|  6|         6|       357|        |2016/04/06T03:07:33.227|    1.664|2016/04/06T03:07:34.891|Health|
 216.12.249.195|   131.247.67.1|23590|   53| 17|         1|        80|        |2016/04/06T03:07:49.739|    0.000|2016/04/06T03:07:49.739|Health|
 216.12.249.195|   131.247.67.1| 5584|   53| 17|         1|        87|        |2016/04/06T03:07:49.740|    0.000|2016/04/06T03:07:49.740|Health|
 216.12.249.195|   131.247.67.1|64051|   53| 17|         1|        88|        |2016/04/06T03:07:49.739|    0.000|2016/04/06T03:07:49.739|Health|
   117.4.253.93|  131.247.67.45|15006|   25|  6|         6|       361|        |2016/04/06T03:09:36.367|    1.600|2016/04/06T03:09:37.967|Health|
  14.172.165.47|  131.247.67.45|25134|   25|  6|         5|       322|        |2016/04/06T03:10:33.602|    1.088|2016/04/06T03:10:34.690|Health|
 113.162.84.134|  131.247.67.45|47360|   25|  6|         5|       312|        |2016/04/06T03:13:15.967|    1.024|2016/04/06T03:13:16.991|Health|
113.174.145.206|  131.247.67.45|40730|   25|  6|         6|       354|        |2016/04/06T03:16:23.800|    1.280|2016/04/06T03:16:25.080|Health|
122.252.231.254|  131.247.67.45|27125|   25|  6|         6|       379|        |2016/04/06T03:16:52.796|    1.600|2016/04/06T03:16:54.396|Health|
 216.12.249.195|   131.247.67.1| 6186|   53| 17|         1|        80|        |2016/04/06T03:19:27.203|    0.000|2016/04/06T03:19:27.203|Health|
 216.12.249.195|   131.247.67.1|41512|   53| 17|         1|        80|        |2016/04/06T03:19:27.204|    0.000|2016/04/06T03:19:27.204|Health|
 113.160.134.19|  131.247.67.45|32477|   25|  6|         6|       352|        |2016/04/06T03:22:26.155|    1.216|2016/04/06T03:22:27.371|Health|
 89.248.171.160|  131.247.67.45|39862|   25|  6|        10|       599|        |2016/04/06T03:24:19.502|    0.896|2016/04/06T03:24:20.398|Health|
113.160.196.159|  131.247.67.45|53520|   25|  6|         8|       424|        |2016/04/06T03:24:28.717|    2.880|2016/04/06T03:24:31.597|Health|
 212.44.151.114|  131.247.67.45|47542|   25|  6|        10|       656|        |2016/04/06T03:25:11.788|    2.432|2016/04/06T03:25:14.220|Health|
    14.181.7.70|  131.247.67.45|38536|   25|  6|         5|       322|        |2016/04/06T03:26:16.263|    1.472|2016/04/06T03:26:17.735|Health|
  118.68.226.45|  131.247.67.45|21642|   25|  6|         8|       454|        |2016/04/06T03:27:21.065|    2.688|2016/04/06T03:27:23.753|Health|
 186.233.176.35|  131.247.67.45|64196|   25|  6|         7|       411|        |2016/04/06T03:31:53.227|    1.280|2016/04/06T03:31:54.507|Health|
113.174.145.206|  131.247.67.45|42490|   25|  6|         5|       304|        |2016/04/06T03:33:06.939|    1.024|2016/04/06T03:33:07.963|Health|
   115.78.229.3|  131.247.67.45|15517|   25|  6|         6|       362|        |2016/04/06T03:33:46.545|    1.216|2016/04/06T03:33:47.761|Health|
  114.129.19.38|  131.247.67.45| 2564|   25|  6|         7|       403|        |2016/04/06T03:35:16.480|    1.792|2016/04/06T03:35:18.272|Health|
 113.190.255.14|  131.247.67.45|54868|   25|  6|         6|       385|        |2016/04/06T03:38:36.444|    1.152|2016/04/06T03:38:37.596|Health|
 113.190.255.14|  131.247.67.45|55323|   25|  6|         6|       387|        |2016/04/06T03:38:46.426|    1.088|2016/04/06T03:38:47.514|Health|
     5.9.17.118|   131.247.67.1|21420|   53| 17|         1|        75|        |2016/04/06T03:40:20.824|    0.000|2016/04/06T03:40:20.824|Health|
222.252.250.137|  131.247.67.45| 6725|   25|  6|         6|       355|        |2016/04/06T03:41:22.008|    1.216|2016/04/06T03:41:23.224|Health|
  113.163.141.2|  131.247.67.45|19595|   25|  6|         6|       371|        |2016/04/06T03:41:32.439|    1.536|2016/04/06T03:41:33.975|Health|
    24.43.1.206| 131.247.67.171|59476|12183| 17|         2|       449|        |2016/04/06T03:41:19.744|    0.020|2016/04/06T03:41:19.764|Health|
    117.6.84.73|  131.247.67.45|41213|   25|  6|         6|       365|        |2016/04/06T03:41:45.112|    1.472|2016/04/06T03:41:46.584|Health|
  14.167.56.218|  131.247.67.45|38316|   25|  6|         6|       364|        |2016/04/06T03:42:51.415|    1.344|2016/04/06T03:42:52.759|Health|
  117.6.201.224|  131.247.67.45|47829|   25|  6|         6|       369|        |2016/04/06T03:43:12.788|    1.664|2016/04/06T03:43:14.452|Health|
 216.12.249.195|   131.247.67.1|18453|   53| 17|         1|        80|        |2016/04/06T03:43:57.461|    0.000|2016/04/06T03:43:57.461|Health|
 216.12.249.195|   131.247.67.1|42244|   53| 17|         1|        80|        |2016/04/06T03:43:57.461|    0.000|2016/04/06T03:43:57.461|Health|
 216.12.249.195|   131.247.67.1|25728|   53| 17|         1|        80|        |2016/04/06T03:43:57.460|    0.000|2016/04/06T03:43:57.460|Health|
 216.12.249.195|   131.247.67.1|13307|   53| 17|         1|        80|        |2016/04/06T03:43:57.461|    0.000|2016/04/06T03:43:57.461|Health|
 89.248.171.160|  131.247.67.45| 5342|   25|  6|        10|       599|        |2016/04/06T03:43:59.828|    0.960|2016/04/06T03:44:00.788|Health|
 14.183.240.195|  131.247.67.45|17199|   25|  6|        11|      1131|        |2016/04/06T03:47:56.690|    4.224|2016/04/06T03:48:00.914|Health|
   117.3.128.83|  131.247.67.45|12812|   25|  6|         6|       360|        |2016/04/06T03:50:12.877|    1.600|2016/04/06T03:50:14.477|Health|
    183.91.2.84|  131.247.67.45|63064|   25|  6|         6|       367|        |2016/04/06T03:54:21.067|    1.344|2016/04/06T03:54:22.411|Health|
  78.96.141.201|  131.247.67.45|10939|   25|  6|         7|       415|        |2016/04/06T03:54:55.941|    1.152|2016/04/06T03:54:57.093|Health|
 216.12.249.195|   131.247.67.1|63445|   53| 17|         1|        80|        |2016/04/06T03:56:26.374|    0.000|2016/04/06T03:56:26.374|Health|
  113.163.141.2|  131.247.67.45|11464|   25|  6|         5|       318|        |2016/04/06T03:57:39.782|    1.216|2016/04/06T03:57:40.998|Health|
  209.17.114.78| 131.247.67.122|48814|   80|  6|         8|       641|        |2016/04/06T03:04:17.669|    0.064|2016/04/06T03:04:17.733|Health|
 121.244.32.242|  10.119.120.40|55920|  443|  6|        42|      3021|        |2016/04/06T03:21:57.167|    3.456|2016/04/06T03:22:00.623|Health|
     5.9.17.118|  10.119.120.33|57705|   80|  6|        26|      1611|        |2016/04/06T03:40:20.950|    0.768|2016/04/06T03:40:21.718|Health|
  209.17.114.78| 131.247.67.122|60350|   80|  6|         8|       641|        |2016/04/06T03:57:25.635|    0.064|2016/04/06T03:57:25.699|Health|
    14.181.7.70|  131.247.67.45|41459|   25|  6|         5|       314|        |2016/04/06T04:00:00.063|    1.152|2016/04/06T04:00:01.215|Health|
113.184.169.216|  131.247.67.45|12905|   25|  6|         5|       311|        |2016/04/06T04:03:22.109|    1.216|2016/04/06T04:03:23.325|Health|
 89.248.171.160|  131.247.67.45|35310|   25|  6|        11|       647|        |2016/04/06T04:03:47.962|    1.024|2016/04/06T04:03:48.986|Health|
 118.70.129.138|  131.247.67.45|33400|   25|  6|         6|       367|        |2016/04/06T04:04:17.848|    1.536|2016/04/06T04:04:19.384|Health|
 188.165.234.68|   131.247.67.1|55427|   53| 17|         1|        79|        |2016/04/06T04:04:18.681|    0.000|2016/04/06T04:04:18.681|Health|
  14.167.56.218|  131.247.67.45|11940|   25|  6|         6|       375|        |2016/04/06T04:11:18.510|    1.024|2016/04/06T04:11:19.534|Health|
  115.117.45.10|  131.247.67.45|10992|   25|  6|         5|       347|        |2016/04/06T04:13:17.103|    1.664|2016/04/06T04:13:18.767|Health|
203.210.197.222|  131.247.67.45|42476|   25|  6|         6|       375|        |2016/04/06T04:13:25.294|    1.664|2016/04/06T04:13:26.958|Health|
 115.79.202.238|  131.247.67.45|24339|   25|  6|         5|       321|        |2016/04/06T04:13:29.454|    1.728|2016/04/06T04:13:31.182|Health|
  77.240.87.125|   131.247.67.1|56565|   53| 17|         1|        60|        |2016/04/06T04:16:37.166|    0.000|2016/04/06T04:16:37.166|Health|
  77.240.87.125|  131.247.67.45|52387|   25|  6|         6|       439|        |2016/04/06T04:16:45.995|    1.344|2016/04/06T04:16:47.339|Health|
  77.240.87.125|  131.247.67.45|55234|   25|  6|         6|       471|        |2016/04/06T04:17:20.171|    0.768|2016/04/06T04:17:20.939|Health|
203.210.197.222|  131.247.67.45|43367|   25|  6|         6|       368|        |2016/04/06T04:22:11.815|    1.728|2016/04/06T04:22:13.543|Health|
 118.70.129.138|  131.247.67.45|35846|   25|  6|         5|       316|        |2016/04/06T04:22:45.731|    1.088|2016/04/06T04:22:46.819|Health|
 216.12.249.195|   131.247.67.1|51777|   53| 17|         1|        87|        |2016/04/06T04:22:43.171|    0.000|2016/04/06T04:22:43.171|Health|
 216.12.249.195|   131.247.67.1|53994|   53| 17|         1|        87|        |2016/04/06T04:22:43.172|    0.000|2016/04/06T04:22:43.172|Health|
 89.248.171.160|  131.247.67.45|65215|   25|  6|        10|       591|        |2016/04/06T04:23:45.374|    1.152|2016/04/06T04:23:46.526|Health|
184.105.247.196| 131.247.67.164|42112|53413| 17|         2|        58|        |2016/04/06T04:26:56.583|    4.000|2016/04/06T04:27:00.583|Health|
113.177.144.217|  131.247.67.45|22370|   25|  6|         6|       359|        |2016/04/06T04:27:52.821|    1.472|2016/04/06T04:27:54.293|Health|
   117.4.81.193|  131.247.67.45|15902|   25|  6|         6|       370|        |2016/04/06T04:28:29.748|    3.072|2016/04/06T04:28:32.820|Health|
     5.9.17.118|   131.247.67.1|23160|   53| 17|         1|        76|        |2016/04/06T04:31:57.273|    0.000|2016/04/06T04:31:57.273|Health|
   113.20.119.2|  131.247.67.45|21496|   25|  6|         6|       358|        |2016/04/06T04:32:27.611|    1.344|2016/04/06T04:32:28.955|Health|
  179.108.166.2|  131.247.67.45|20946|   25|  6|         6|       369|        |2016/04/06T04:35:09.393|    1.472|2016/04/06T04:35:10.865|Health|
   14.161.35.53|  131.247.67.45|31632|   25|  6|         6|       359|        |2016/04/06T04:35:20.275|    1.600|2016/04/06T04:35:21.875|Health|
  113.161.76.44|  131.247.67.45|23954|   25|  6|         6|       360|        |2016/04/06T04:35:39.093|    1.344|2016/04/06T04:35:40.437|Health|
   117.4.253.93|  131.247.67.45|17226|   25|  6|         5|       319|        |2016/04/06T04:36:45.328|    2.240|2016/04/06T04:36:47.568|Health|
   118.70.187.4|  131.247.67.45|44482|   25|  6|         6|       358|        |2016/04/06T04:37:14.001|    1.984|2016/04/06T04:37:15.985|Health|
    14.181.7.70|  131.247.67.45|47963|   25|  6|         6|       364|        |2016/04/06T04:39:39.087|    1.408|2016/04/06T04:39:40.495|Health|
 118.70.168.213|  131.247.67.45|17321|   25|  6|         5|       328|        |2016/04/06T04:39:55.215|    1.408|2016/04/06T04:39:56.623|Health|
    117.6.84.73|  131.247.67.45|12936|   25|  6|         6|       360|        |2016/04/06T04:41:56.494|    1.216|2016/04/06T04:41:57.710|Health|
 89.248.171.160|  131.247.67.45|30531|   25|  6|        10|       603|        |2016/04/06T04:43:31.085|    0.896|2016/04/06T04:43:31.981|Health|
   61.12.70.242|  131.247.67.45|11446|   25|  6|         6|       381|        |2016/04/06T04:43:42.986|    1.856|2016/04/06T04:43:44.842|Health|
  202.65.132.26| 131.247.67.126|   53|58809| 17|         1|        83|        |2016/04/06T04:43:52.524|    0.000|2016/04/06T04:43:52.524|Health|
  202.65.132.26| 131.247.67.126|   53|60666| 17|         1|        83|        |2016/04/06T04:43:55.085|    0.000|2016/04/06T04:43:55.085|Health|
  202.65.132.26| 131.247.67.127|   53|57706| 17|         1|        72|        |2016/04/06T04:43:53.675|    0.000|2016/04/06T04:43:53.675|Health|
  202.65.132.26| 131.247.67.126|   53|60026| 17|         1|        72|        |2016/04/06T04:43:53.993|    0.000|2016/04/06T04:43:53.993|Health|
  202.65.132.26| 131.247.67.127|   53|56926| 17|         1|        83|        |2016/04/06T04:43:52.525|    0.000|2016/04/06T04:43:52.525|Health|
  202.65.132.26| 131.247.67.127|   53|55636| 17|         1|        83|        |2016/04/06T04:43:55.083|    0.000|2016/04/06T04:43:55.083|Health|
 216.12.249.195|   131.247.67.1|15366|   53| 17|         1|        80|        |2016/04/06T04:44:38.922|    0.000|2016/04/06T04:44:38.922|Health|
 216.12.249.195|   131.247.67.1|32114|   53| 17|         1|        80|        |2016/04/06T04:44:38.921|    0.000|2016/04/06T04:44:38.921|Health|
 216.12.249.195|   131.247.67.1|18069|   53| 17|         1|        80|        |2016/04/06T04:44:38.921|    0.000|2016/04/06T04:44:38.921|Health|
 216.12.249.195|   131.247.67.1|61560|   53| 17|         1|        80|        |2016/04/06T04:44:38.922|    0.000|2016/04/06T04:44:38.922|Health|
 113.160.134.19|  131.247.67.45|12520|   25|  6|         6|       358|        |2016/04/06T04:45:26.795|    1.088|2016/04/06T04:45:27.883|Health|
  212.156.86.78|  131.247.67.45|19877|   25|  6|         5|       339|        |2016/04/06T04:53:42.588|    1.024|2016/04/06T04:53:43.612|Health|
   116.108.44.3|  131.247.67.45|32767|   25|  6|         6|       367|        |2016/04/06T04:53:58.654|    1.664|2016/04/06T04:54:00.318|Health|
 122.175.43.225|  131.247.67.45|11272|   25|  6|         5|       365|        |2016/04/06T04:55:33.949|    1.280|2016/04/06T04:55:35.229|Health|
   91.98.145.40|  131.247.67.45| 2548|   25|  6|         7|       401|        |2016/04/06T04:57:53.782|    1.728|2016/04/06T04:57:55.510|Health|
     5.9.17.118|  10.119.120.33|57902|   80|  6|        27|      1656|        |2016/04/06T04:01:58.335|    1.280|2016/04/06T04:01:59.615|Health|
     5.9.17.118|  10.119.120.33|44779|   80|  6|        19|      1211|        |2016/04/06T04:04:36.541|    0.960|2016/04/06T04:04:37.501|Health|
141.212.122.202| 131.247.67.209|47847|   80|  6|         1|        46|        |2016/04/06T04:18:20.331|    0.000|2016/04/06T04:18:20.331|Health|
184.105.247.196|  10.119.120.57|36287|  443|  6|        16|      1389|        |2016/04/06T04:29:43.006|    6.272|2016/04/06T04:29:49.278|Health|
    179.49.1.67|  10.119.120.40|53682|  443|  6|        31|      2573|        |2016/04/06T04:31:56.057|    1.344|2016/04/06T04:31:57.401|Health|
    179.49.1.67|  10.119.120.40|53685|  443|  6|        72|      4735|        |2016/04/06T04:31:56.061|    1.792|2016/04/06T04:31:57.853|Health|
    179.49.1.67|  10.119.120.40|53683|  443|  6|        39|      3093|        |2016/04/06T04:31:56.061|    3.264|2016/04/06T04:31:59.325|Health|
    179.49.1.67|  10.119.120.33|53673|   80|  6|        34|      6943|        |2016/04/06T04:31:53.433|    5.120|2016/04/06T04:31:58.553|Health|
    179.49.1.67|  10.119.120.33|53678|   80|  6|        73|      5605|        |2016/04/06T04:31:54.844|    4.608|2016/04/06T04:31:59.452|Health|
    179.49.1.67|  10.119.120.33|53676|   80|  6|        78|      5834|        |2016/04/06T04:31:54.842|    3.520|2016/04/06T04:31:58.362|Health|
    179.49.1.67|  10.119.120.33|53675|   80|  6|        93|      7019|        |2016/04/06T04:31:54.844|    4.736|2016/04/06T04:31:59.580|Health|
    179.49.1.67|  10.119.120.33|53677|   80|  6|        66|      5111|        |2016/04/06T04:31:54.844|    3.712|2016/04/06T04:31:58.556|Health|
    179.49.1.67|  10.119.120.40|53684|  443|  6|         3|       144|        |2016/04/06T04:31:56.059|   10.432|2016/04/06T04:32:06.491|Health|
    179.49.1.67|  10.119.120.33|53674|   80|  6|       129|     11154|        |2016/04/06T04:31:54.842|    3.136|2016/04/06T04:31:57.978|Health|
    179.49.1.67|  10.119.120.33|53676|   80|  6|         1|        46|        |2016/04/06T04:32:43.354|    0.000|2016/04/06T04:32:43.354|Health|
    179.49.1.67|  10.119.120.33|53674|   80|  6|         1|        46|        |2016/04/06T04:32:42.969|    0.000|2016/04/06T04:32:42.969|Health|
    179.49.1.67|  10.119.120.33|53677|   80|  6|         1|        46|        |2016/04/06T04:32:43.480|    0.000|2016/04/06T04:32:43.480|Health|
    179.49.1.67|  10.119.120.33|53673|   80|  6|         1|        46|        |2016/04/06T04:32:43.545|    0.000|2016/04/06T04:32:43.545|Health|
    179.49.1.67|  10.119.120.33|53678|   80|  6|         1|        46|        |2016/04/06T04:32:44.441|    0.000|2016/04/06T04:32:44.441|Health|
    179.49.1.67|  10.119.120.33|53675|   80|  6|         1|        46|        |2016/04/06T04:32:44.571|    0.000|2016/04/06T04:32:44.571|Health|
    179.49.1.67|  10.119.120.33|53674|   80|  6|         1|        46|        |2016/04/06T04:33:28.215|    0.000|2016/04/06T04:33:28.215|Health|
    179.49.1.67|  10.119.120.33|53676|   80|  6|         1|        46|        |2016/04/06T04:33:28.664|    0.000|2016/04/06T04:33:28.664|Health|
    179.49.1.67|  10.119.120.33|53677|   80|  6|         1|        46|        |2016/04/06T04:33:28.728|    0.000|2016/04/06T04:33:28.728|Health|
    179.49.1.67|  10.119.120.33|53678|   80|  6|         1|        46|        |2016/04/06T04:33:29.562|    0.000|2016/04/06T04:33:29.562|Health|
    179.49.1.67|  10.119.120.33|53673|   80|  6|         1|        46|        |2016/04/06T04:33:28.795|    0.000|2016/04/06T04:33:28.795|Health|
    179.49.1.67|  10.119.120.33|53675|   80|  6|         1|        46|        |2016/04/06T04:33:29.754|    0.000|2016/04/06T04:33:29.754|Health|
184.105.247.196|  10.119.120.57|57066|  443|  6|         6|       418|        |2016/04/06T04:34:25.302|    2.560|2016/04/06T04:34:27.862|Health|
184.105.247.196|  10.119.120.57|38370|  443|  6|         6|       451|        |2016/04/06T04:37:17.007|    0.320|2016/04/06T04:37:17.327|Health|
   91.200.12.58|  10.119.120.33|53688|   80|  6|        12|      1140|        |2016/04/06T04:37:19.951|    0.640|2016/04/06T04:37:20.591|Health|
   91.200.12.58|  10.119.120.33|53688|   80|  6|         2|        92|        |2016/04/06T04:38:33.482|    0.128|2016/04/06T04:38:33.610|Health|
    61.216.2.15|  131.247.67.45|25562|  443|  6|         5|       480|        |2016/04/06T04:46:28.603|    2.432|2016/04/06T04:46:31.035|Health|
    61.216.2.15| 131.247.67.130|25562|  443|  6|         3|       388|        |2016/04/06T04:46:30.793|    2.240|2016/04/06T04:46:33.033|Health|
    61.216.2.15|    172.26.1.20|25562|  443|  6|         3|       388|        |2016/04/06T04:46:43.783|    2.240|2016/04/06T04:46:46.023|Health|
    61.216.2.15|  131.247.67.45|25562|  443|  6|         1|        46|        |2016/04/06T04:47:01.063|    0.000|2016/04/06T04:47:01.063|Health|
    61.216.2.15| 131.247.67.130|25562|  443|  6|         1|        46|        |2016/04/06T04:47:03.368|    0.000|2016/04/06T04:47:03.368|Health|
    61.216.2.15|    172.26.1.17|25562|  443|  6|         1|        46|        |2016/04/06T04:47:18.343|    0.000|2016/04/06T04:47:18.343|Health|
    61.216.2.15|    172.26.1.20|25562|  443|  6|         1|        46|        |2016/04/06T04:47:16.359|    0.000|2016/04/06T04:47:16.359|Health|
    61.216.2.15|  10.119.120.33|25562|   80|  6|         3|       388|        |2016/04/06T04:47:33.065|    2.240|2016/04/06T04:47:35.305|Health|
    61.216.2.15|  10.119.120.33|25562|   80|  6|         1|        46|        |2016/04/06T04:48:05.511|    0.000|2016/04/06T04:48:05.511|Health|
    61.216.2.15|  10.119.120.33|25562|  443|  6|         1|        46|        |2016/04/06T04:48:22.919|    0.000|2016/04/06T04:48:22.919|Health|
    61.216.2.15| 131.247.65.220|25562|  443|  6|         3|       388|        |2016/04/06T04:49:52.001|    2.176|2016/04/06T04:49:54.177|Health|
    61.216.2.15|    10.119.4.39|25562|  443|  6|         3|       388|        |2016/04/06T04:50:28.162|    2.304|2016/04/06T04:50:30.466|Health|
    61.216.2.15|    10.119.4.39|25562|  443|  6|         1|        46|        |2016/04/06T04:50:58.884|    0.000|2016/04/06T04:50:58.884|Health|
 103.17.158.156|  10.119.120.33|50469|   80|  6|       107|      5474|        |2016/04/06T04:51:34.979|    9.344|2016/04/06T04:51:44.323|Health|
 103.17.158.156|  10.119.120.33|50471|   80|  6|         2|        98|        |2016/04/06T04:51:35.173|    0.256|2016/04/06T04:51:35.429|Health|
