            sIP|            dIP|sPort|dPort|pro|   packets|     bytes|   flags|                  sTime| duration|                  eTime|sensor|
  131.247.65.11|        8.8.8.8|60797|   53| 17|         2|       144|        |2016/04/06T00:12:45.167|    0.064|2016/04/06T00:12:45.231|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T00:12:45.771|    9.024|2016/04/06T00:12:54.795|Health|
     172.18.3.9|    192.168.0.1|46389|   53| 17|         1|       167|        |2016/04/06T00:12:51.608|    0.000|2016/04/06T00:12:51.608|Health|
   172.17.1.193|        8.8.8.8|33494|   53| 17|         1|        60|        |2016/04/06T00:13:03.065|    0.000|2016/04/06T00:13:03.065|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T00:13:05.771|    0.000|2016/04/06T00:13:05.771|Health|
   172.17.1.193|        8.8.8.8|    0|  771|  1|         1|        88|        |2016/04/06T00:13:08.120|    0.000|2016/04/06T00:13:08.120|Health|
   10.119.53.87|        8.8.8.8|51377|   53| 17|         2|       148|        |2016/04/06T00:13:16.787|    1.152|2016/04/06T00:13:17.939|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         1|        82|        |2016/04/06T00:13:20.737|    0.000|2016/04/06T00:13:20.737|Health|
  131.247.65.11|        8.8.8.8|43983|   53| 17|         2|       144|        |2016/04/06T00:13:45.505|    0.000|2016/04/06T00:13:45.505|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|         9|       756|        |2016/04/06T00:13:57.424|    8.000|2016/04/06T00:14:05.424|Health|
    172.18.5.48|    192.168.0.1|39022|   53| 17|         1|       120|        |2016/04/06T00:14:03.480|    0.000|2016/04/06T00:14:03.480|Health|
  10.119.38.226|    82.78.227.6|  123|  123| 17|         1|        76|        |2016/04/06T00:14:01.633|    0.000|2016/04/06T00:14:01.633|Health|
    172.18.5.48|    192.168.0.1|60299|   53| 17|         1|       120|        |2016/04/06T00:14:06.939|    0.000|2016/04/06T00:14:06.939|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T00:14:05.854|    0.000|2016/04/06T00:14:05.854|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|         1|        84|        |2016/04/06T00:14:06.450|    0.000|2016/04/06T00:14:06.450|Health|
    172.18.5.48|    192.168.0.1|57073|   53| 17|         1|       120|        |2016/04/06T00:14:10.969|    0.000|2016/04/06T00:14:10.969|Health|
    172.18.5.48|    192.168.0.1|58392|   53| 17|         1|        67|        |2016/04/06T00:14:20.993|    0.000|2016/04/06T00:14:20.993|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         1|        82|        |2016/04/06T00:14:22.289|    0.000|2016/04/06T00:14:22.289|Health|
   10.119.34.33|    192.168.1.1|51940|  139|  6|         1|        64|        |2016/04/06T00:14:22.146|    0.000|2016/04/06T00:14:22.146|Health|
    172.18.5.48|    192.168.0.1|37051|   53| 17|         1|       155|        |2016/04/06T00:14:25.028|    0.000|2016/04/06T00:14:25.028|Health|
   10.119.53.87|        8.8.8.8|62572|   53| 17|         2|       148|        |2016/04/06T00:14:25.860|    1.152|2016/04/06T00:14:27.012|Health|
   172.17.7.168|        8.8.8.8|40904|   53| 17|         1|        60|        |2016/04/06T00:14:31.176|    0.000|2016/04/06T00:14:31.176|Health|
   10.119.34.39|    192.168.1.1|56741|  139|  6|         1|        64|        |2016/04/06T00:14:39.939|    0.000|2016/04/06T00:14:39.939|Health|
  131.247.65.11|        8.8.8.8|48971|   53| 17|         2|       144|        |2016/04/06T00:14:45.710|    0.064|2016/04/06T00:14:45.774|Health|
   172.17.7.168|        8.8.8.8|55841|   53| 17|         1|        60|        |2016/04/06T00:14:50.447|    0.000|2016/04/06T00:14:50.447|Health|
   10.119.34.57|    192.168.1.1|56300|  445|  6|         1|        64|        |2016/04/06T00:14:54.480|    0.000|2016/04/06T00:14:54.480|Health|
   10.119.34.57|    192.168.1.1|56301|  139|  6|         1|        64|        |2016/04/06T00:14:54.479|    0.000|2016/04/06T00:14:54.479|Health|
   172.17.7.168|        8.8.8.8|48142|   53| 17|         1|        60|        |2016/04/06T00:14:59.477|    0.000|2016/04/06T00:14:59.477|Health|
   10.119.52.90|        1.1.1.1|49237| 8000| 17|         1|        90|        |2016/04/06T00:14:59.918|    0.000|2016/04/06T00:14:59.918|Health|
    172.25.1.20|        1.1.1.1|    0| 2048|  1|         1|        60|        |2016/04/06T00:15:00.174|    0.000|2016/04/06T00:15:00.174|Health|
   172.17.1.193|        8.8.8.8|59424|   53| 17|         1|        60|        |2016/04/06T00:15:00.502|    0.000|2016/04/06T00:15:00.502|Health|
   172.17.1.193|        8.8.8.8|37430|   53| 17|         1|        60|        |2016/04/06T00:15:03.511|    0.000|2016/04/06T00:15:03.511|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T00:15:06.383|    0.000|2016/04/06T00:15:06.383|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|         9|       756|        |2016/04/06T00:15:09.124|    8.000|2016/04/06T00:15:17.124|Health|
   10.119.45.62|        8.8.8.8|56545|   53| 17|         2|       152|        |2016/04/06T00:15:17.266|    4.032|2016/04/06T00:15:21.298|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|         1|        84|        |2016/04/06T00:15:18.150|    0.000|2016/04/06T00:15:18.150|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         1|        82|        |2016/04/06T00:15:23.860|    0.000|2016/04/06T00:15:23.860|Health|
   10.119.53.87|        8.8.8.8|57952|   53| 17|         2|       148|        |2016/04/06T00:15:33.959|    1.088|2016/04/06T00:15:35.047|Health|
   172.17.7.168|        8.8.8.8|44812|   53| 17|         1|        60|        |2016/04/06T00:15:35.051|    0.000|2016/04/06T00:15:35.051|Health|
   10.119.53.87|        8.8.8.8|57952|   53| 17|         1|        74|        |2016/04/06T00:15:42.469|    0.000|2016/04/06T00:15:42.469|Health|
  131.247.65.11|        8.8.8.8|33890|   53| 17|         2|       144|        |2016/04/06T00:15:46.004|    0.064|2016/04/06T00:15:46.068|Health|
   172.17.1.193|        8.8.8.8|49303|   53| 17|         1|        60|        |2016/04/06T00:15:51.699|    0.000|2016/04/06T00:15:51.699|Health|
  131.247.65.11|        8.8.8.8|48127|   53| 17|         1|        72|        |2016/04/06T00:15:51.061|    0.000|2016/04/06T00:15:51.061|Health|
  131.247.65.11|        8.8.8.8|54344|   53| 17|         1|        72|        |2016/04/06T00:15:51.058|    0.000|2016/04/06T00:15:51.058|Health|
   172.17.1.193|        8.8.8.8|50000|   53| 17|         1|        60|        |2016/04/06T00:15:56.696|    0.000|2016/04/06T00:15:56.696|Health|
  131.247.65.11|        8.8.8.8|60352|   53| 17|         1|        64|        |2016/04/06T00:15:58.290|    0.000|2016/04/06T00:15:58.290|Health|
   172.17.1.193|        8.8.8.8|46776|   53| 17|         1|        60|        |2016/04/06T00:16:02.711|    0.000|2016/04/06T00:16:02.711|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T00:16:06.995|    0.000|2016/04/06T00:16:06.995|Health|
   172.17.7.168|        8.8.8.8|41289|   53| 17|         1|        60|        |2016/04/06T00:16:13.340|    0.000|2016/04/06T00:16:13.340|Health|
   131.247.63.6|        8.8.8.8|65328|   53| 17|         1|        71|        |2016/04/06T00:16:17.665|    0.000|2016/04/06T00:16:17.665|Health|
   131.247.63.6|        8.8.8.8|57376|   53| 17|         1|        62|        |2016/04/06T00:16:17.731|    0.000|2016/04/06T00:16:17.731|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T00:16:20.801|    9.024|2016/04/06T00:16:29.825|Health|
   172.17.7.168|        8.8.8.8|35740|   53| 17|         1|        60|        |2016/04/06T00:16:28.504|    0.000|2016/04/06T00:16:28.504|Health|
  131.247.65.11|        8.8.8.8|59318|   53| 17|         1|        72|        |2016/04/06T00:16:45.312|    0.000|2016/04/06T00:16:45.312|Health|
  131.247.65.11|        8.8.8.8|42223|   53| 17|         1|        72|        |2016/04/06T00:16:45.247|    0.000|2016/04/06T00:16:45.247|Health|
   10.119.53.87|        8.8.8.8|52295|   53| 17|         2|       148|        |2016/04/06T00:16:42.433|    1.088|2016/04/06T00:16:43.521|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T00:17:07.074|    0.000|2016/04/06T00:17:07.074|Health|
   172.17.1.193|        8.8.8.8|53480|   53| 17|         1|        60|        |2016/04/06T00:17:11.069|    0.000|2016/04/06T00:17:11.069|Health|
   172.17.1.193|        8.8.8.8|55736|   53| 17|         1|        60|        |2016/04/06T00:17:18.110|    0.000|2016/04/06T00:17:18.110|Health|
   131.247.63.6|        8.8.8.8|59145|   53| 17|         1|        87|        |2016/04/06T00:17:19.832|    0.000|2016/04/06T00:17:19.832|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         1|        82|        |2016/04/06T00:17:19.833|    0.000|2016/04/06T00:17:19.833|Health|
   10.119.34.33|    192.168.1.1|51949|  139|  6|         1|        64|        |2016/04/06T00:17:22.174|    0.000|2016/04/06T00:17:22.174|Health|
   172.17.1.193|        8.8.8.8|40602|   53| 17|         1|        60|        |2016/04/06T00:17:21.117|    0.000|2016/04/06T00:17:21.117|Health|
   10.119.34.27|        8.8.8.8|57709|   53| 17|         1|        65|        |2016/04/06T00:17:26.208|    0.000|2016/04/06T00:17:26.208|Health|
   172.17.1.193|        8.8.8.8|40417|   53| 17|         1|        60|        |2016/04/06T00:17:26.108|    0.000|2016/04/06T00:17:26.108|Health|
   172.17.1.193|        8.8.8.8|50211|   53| 17|         1|        60|        |2016/04/06T00:17:29.115|    0.000|2016/04/06T00:17:29.115|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T00:17:32.478|    9.024|2016/04/06T00:17:41.502|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T00:17:39.160|    0.000|2016/04/06T00:17:39.160|Health|
   10.119.34.39|    192.168.1.1|56753|  139|  6|         1|        64|        |2016/04/06T00:17:39.967|    0.000|2016/04/06T00:17:39.967|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|         1|        84|        |2016/04/06T00:17:42.463|    0.000|2016/04/06T00:17:42.463|Health|
  131.247.65.11|        8.8.8.8|37231|   53| 17|         1|        72|        |2016/04/06T00:17:45.560|    0.000|2016/04/06T00:17:45.560|Health|
  131.247.65.11|        8.8.8.8|50860|   53| 17|         1|        72|        |2016/04/06T00:17:45.561|    0.000|2016/04/06T00:17:45.561|Health|
     172.18.3.9|    192.168.0.1|33931|   53| 17|         1|       120|        |2016/04/06T00:17:48.825|    0.000|2016/04/06T00:17:48.825|Health|
   10.119.53.87|        8.8.8.8|49671|   53| 17|         3|       222|        |2016/04/06T00:17:52.382|    8.576|2016/04/06T00:18:00.958|Health|
     172.18.3.9|    192.168.0.1|47573|   53| 17|         1|       120|        |2016/04/06T00:17:52.793|    0.000|2016/04/06T00:17:52.793|Health|
     172.18.3.9|    192.168.0.1|48600|   53| 17|         1|       120|        |2016/04/06T00:17:56.829|    0.000|2016/04/06T00:17:56.829|Health|
     172.18.3.9|    192.168.0.1|34431|   53| 17|         1|       120|        |2016/04/06T00:18:00.798|    0.000|2016/04/06T00:18:00.798|Health|
   172.17.1.193|        8.8.8.8|51211|   53| 17|         1|        60|        |2016/04/06T00:18:03.294|    0.000|2016/04/06T00:18:03.294|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T00:18:07.450|    0.000|2016/04/06T00:18:07.450|Health|
     172.18.3.9|    192.168.0.1|36390|   53| 17|         1|        67|        |2016/04/06T00:18:10.842|    0.000|2016/04/06T00:18:10.842|Health|
     172.18.3.9|    192.168.0.1|48768|   53| 17|         1|       155|        |2016/04/06T00:18:14.810|    0.000|2016/04/06T00:18:14.810|Health|
     172.18.3.9|    192.168.0.1|63062|   53| 17|         1|        67|        |2016/04/06T00:18:18.780|    0.000|2016/04/06T00:18:18.780|Health|
     172.18.3.9|    192.168.0.1|46758|   53| 17|         1|       167|        |2016/04/06T00:18:22.815|    0.000|2016/04/06T00:18:22.815|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         1|        82|        |2016/04/06T00:18:21.962|    0.000|2016/04/06T00:18:21.962|Health|
   172.17.1.193|        8.8.8.8|55240|   53| 17|         1|        60|        |2016/04/06T00:18:29.469|    0.000|2016/04/06T00:18:29.469|Health|
   172.17.1.193|        8.8.8.8|52588|   53| 17|         1|        60|        |2016/04/06T00:18:32.415|    0.000|2016/04/06T00:18:32.415|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T00:18:44.152|    9.024|2016/04/06T00:18:53.176|Health|
  131.247.65.11|        8.8.8.8|59920|   53| 17|         1|        72|        |2016/04/06T00:18:45.771|    0.000|2016/04/06T00:18:45.771|Health|
  131.247.65.11|        8.8.8.8|40986|   53| 17|         1|        72|        |2016/04/06T00:18:45.834|    0.000|2016/04/06T00:18:45.834|Health|
   172.17.1.193|        8.8.8.8|45243|   53| 17|         1|        60|        |2016/04/06T00:18:50.525|    0.000|2016/04/06T00:18:50.525|Health|
   10.119.53.87|        8.8.8.8|65012|   53| 17|         3|       222|        |2016/04/06T00:19:00.344|    8.448|2016/04/06T00:19:08.792|Health|
   10.119.34.64|    192.168.1.1|64679|  139|  6|         1|        64|        |2016/04/06T00:19:05.419|    0.000|2016/04/06T00:19:05.419|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T00:19:08.299|    0.000|2016/04/06T00:19:08.299|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         1|        82|        |2016/04/06T00:19:23.535|    0.000|2016/04/06T00:19:23.535|Health|
    172.18.5.48|    192.168.0.1|51360|   53| 17|         1|       120|        |2016/04/06T00:19:35.136|    0.000|2016/04/06T00:19:35.136|Health|
   10.119.34.69|    192.168.1.1|59957|  139|  6|         1|        64|        |2016/04/06T00:19:37.211|    0.000|2016/04/06T00:19:37.211|Health|
   10.119.34.69|    192.168.1.1|59956|  445|  6|         1|        64|        |2016/04/06T00:19:37.212|    0.000|2016/04/06T00:19:37.212|Health|
    172.18.5.48|    192.168.0.1|39174|   53| 17|         1|       120|        |2016/04/06T00:19:39.103|    0.000|2016/04/06T00:19:39.103|Health|
    172.18.5.48|    192.168.0.1|40162|   53| 17|         1|       120|        |2016/04/06T00:19:43.134|    0.000|2016/04/06T00:19:43.134|Health|
  131.247.65.11|        8.8.8.8|42094|   53| 17|         1|        72|        |2016/04/06T00:19:46.064|    0.000|2016/04/06T00:19:46.064|Health|
  131.247.65.11|        8.8.8.8|49087|   53| 17|         1|        72|        |2016/04/06T00:19:46.062|    0.000|2016/04/06T00:19:46.062|Health|
    172.18.5.48|    192.168.0.1|35223|   53| 17|         1|        67|        |2016/04/06T00:19:53.246|    0.000|2016/04/06T00:19:53.246|Health|
   10.119.34.27|        8.8.8.8|49142|   53| 17|         1|        65|        |2016/04/06T00:19:54.744|    0.000|2016/04/06T00:19:54.744|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T00:19:55.832|    9.024|2016/04/06T00:20:04.856|Health|
    172.18.5.48|    192.168.0.1|44952|   53| 17|         1|       155|        |2016/04/06T00:19:57.212|    0.000|2016/04/06T00:19:57.212|Health|
    172.25.1.20|        1.1.1.1|    0| 2048|  1|         1|        60|        |2016/04/06T00:20:00.142|    0.000|2016/04/06T00:20:00.142|Health|
   10.119.52.90|        1.1.1.1|49237| 8000| 17|         1|        90|        |2016/04/06T00:19:59.949|    0.000|2016/04/06T00:19:59.949|Health|
   172.17.1.193|        8.8.8.8|37730|   53| 17|         1|        60|        |2016/04/06T00:20:04.896|    0.000|2016/04/06T00:20:04.896|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T00:20:09.232|    0.000|2016/04/06T00:20:09.232|Health|
   10.119.53.87|        8.8.8.8|55464|   53| 17|         2|       148|        |2016/04/06T00:20:09.273|    1.088|2016/04/06T00:20:10.361|Health|
   172.17.1.193|        8.8.8.8|37020|   53| 17|         1|        60|        |2016/04/06T00:20:11.934|    0.000|2016/04/06T00:20:11.934|Health|
   172.17.1.193|        8.8.8.8|46312|   53| 17|         1|        60|        |2016/04/06T00:20:14.944|    0.000|2016/04/06T00:20:14.944|Health|
   10.119.34.33|    192.168.1.1|51964|  139|  6|         1|        64|        |2016/04/06T00:20:22.138|    0.000|2016/04/06T00:20:22.138|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         1|        82|        |2016/04/06T00:20:25.429|    0.000|2016/04/06T00:20:25.429|Health|
   10.119.34.39|    192.168.1.1|56792|  139|  6|         1|        64|        |2016/04/06T00:20:39.993|    0.000|2016/04/06T00:20:39.993|Health|
  131.247.65.11|        8.8.8.8|37638|   53| 17|         1|        72|        |2016/04/06T00:20:45.336|    0.000|2016/04/06T00:20:45.336|Health|
  131.247.65.11|        8.8.8.8|48759|   53| 17|         1|        72|        |2016/04/06T00:20:45.336|    0.000|2016/04/06T00:20:45.336|Health|
   10.119.53.87|        8.8.8.8|58326|   53| 17|         3|       231|        |2016/04/06T00:20:59.767|    8.448|2016/04/06T00:21:08.215|Health|
   10.119.53.87|        8.8.8.8|35673|   53| 17|         1|        65|        |2016/04/06T00:21:01.686|    0.000|2016/04/06T00:21:01.686|Health|
   10.119.53.87|        8.8.8.8|49711|   53| 17|         2|       154|        |2016/04/06T00:20:59.768|    1.152|2016/04/06T00:21:00.920|Health|
   10.119.53.87|        8.8.8.8| 2824|   53| 17|         1|        70|        |2016/04/06T00:21:01.176|    0.000|2016/04/06T00:21:01.176|Health|
  131.247.65.11|        8.8.8.8|42538|   53| 17|         1|        64|        |2016/04/06T00:21:03.445|    0.000|2016/04/06T00:21:03.445|Health|
  131.247.65.11|        8.8.8.8|51340|   53| 17|         1|        64|        |2016/04/06T00:21:03.510|    0.000|2016/04/06T00:21:03.510|Health|
